customerID,MonthlyCharges,predicted_next_bill,bill_drop,bill_drop_label,recommended_offer,email_sent,customer_segment,enterprise_customer
8417-GSODA,92.2,91.93761725951613,0.2623827404838721,Normal,No Offer Needed,False,Regular Customer,True
5171-EPLKN,19.85,20.680814632362246,-0.8308146323622445,Normal,No Offer Needed,False,Regular Customer,False
4452-QIIEB,43.9,43.840871756586054,0.059128243413944404,Normal,No Offer Needed,False,Regular Customer,False
5998-VVEJY,80.5,80.61022544092235,-0.1102254409223491,Normal,No Offer Needed,False,Regular Customer,True
1624-NALOJ,89.8,89.85786972002607,-0.057869720026076266,Normal,No Offer Needed,False,Regular Customer,True
6741-EGCBI,90.5,90.74426996719491,-0.24426996719491,Normal,No Offer Needed,False,Regular Customer,True
7820-ZYGNY,90.45,90.66226825607764,-0.21226825607763544,Normal,No Offer Needed,False,Regular Customer,True
4317-VTEOA,50.75,51.01665541986009,-0.26665541986009345,Normal,No Offer Needed,False,Regular Customer,False
9677-AVKED,84.6,84.06681378484372,0.5331862151562774,High Drop,Online Security Add-on,True,Outreach Customer,True
1670-SVOWZ,89.65,89.50215277732971,0.14784722267029338,Normal,No Offer Needed,False,Regular Customer,True
2227-JRSJX,99.15,98.78470270305438,0.3652972969456272,Normal,No Offer Needed,False,Regular Customer,True
9847-HNVGP,19.95,20.24596009891021,-0.2959600989102107,Normal,No Offer Needed,False,Regular Customer,False
6696-YDAYZ,20.5,20.7979018780497,-0.29790187804970003,Normal,No Offer Needed,False,Regular Customer,False
8980-WQFWL,62.1,62.06895202703719,0.031047972962809922,Normal,No Offer Needed,False,Regular Customer,False
1730-ZMAME,79.5,79.76829814122284,-0.2682981412228429,Normal,No Offer Needed,False,Regular Customer,False
6506-EYCNH,19.55,19.606864511636406,-0.05686451163640527,Normal,No Offer Needed,False,Regular Customer,False
4634-JLRJT,20.35,20.700540317081828,-0.3505403170818262,Normal,No Offer Needed,False,Regular Customer,False
9501-UKKNL,51.7,52.044086379563765,-0.34408637956376253,Normal,No Offer Needed,False,Regular Customer,True
2560-QTSBS,23.3,22.768127824672803,0.531872175327198,High Drop,Personalized Retention Offer,True,Outreach Customer,True
7541-YLXCL,65.4,65.24091261260517,0.15908738739483397,Normal,No Offer Needed,False,Regular Customer,False
4795-WRNVT,65.1,64.57896984538704,0.5210301546129585,High Drop,Loyalty Discount Offer,True,Outreach Customer,False
6080-TCMYC,81.2,80.81733937327488,0.38266062672512646,Normal,No Offer Needed,False,Regular Customer,True
0260-ZDLGK,72.9,72.40554319269891,0.4944568073010913,High Drop,Loyalty Discount Offer,True,Outreach Customer,False
7860-UXCRM,74.5,74.23856401323924,0.26143598676075896,Normal,No Offer Needed,False,Regular Customer,True
6357-JJPQT,80.5,80.46237578123642,0.03762421876358246,Normal,No Offer Needed,False,Regular Customer,True
2292-XQWSV,60.3,59.77037762181025,0.5296223781897496,High Drop,Online Security Add-on,True,Outreach Customer,False
9552-TGUZV,75.0,74.72262139605856,0.2773786039414432,Normal,No Offer Needed,False,Regular Customer,False
5913-INRQV,90.15,89.78290145327051,0.36709854672949405,Normal,No Offer Needed,False,Regular Customer,True
8722-NGNBH,40.0,40.240180609022204,-0.24018060902220384,Normal,No Offer Needed,False,Regular Customer,False
6210-KBBPI,99.45,99.42902328426766,0.020976715732345497,Normal,No Offer Needed,False,Regular Customer,True
9643-YBLUR,69.05,68.72786949502697,0.32213050497303186,Normal,No Offer Needed,False,Regular Customer,False
8734-FNWVH,59.7,59.487544077270805,0.21245592272919822,Normal,No Offer Needed,False,Regular Customer,False
9447-YPTBX,19.85,19.77508992682206,0.07491007317794285,Normal,No Offer Needed,False,Regular Customer,False
0133-BMFZO,86.25,86.1996118260985,0.05038817390149575,Normal,No Offer Needed,False,Regular Customer,True
6128-CZOMY,45.65,46.06079984208161,-0.4107998420816088,Normal,No Offer Needed,False,Regular Customer,False
9540-JYROE,70.1,70.06466202950598,0.03533797049401244,Normal,No Offer Needed,False,Regular Customer,False
9026-LHEVG,40.75,41.27360014617502,-0.5236001461750206,Normal,No Offer Needed,False,Regular Customer,False
2260-USTRB,70.2,70.31383925101869,-0.11383925101868897,Normal,No Offer Needed,False,Regular Customer,False
3656-TKRVZ,55.35,55.57393803329958,-0.22393803329957507,Normal,No Offer Needed,False,Regular Customer,False
7011-CVEUC,95.7,95.72200182764459,-0.022001827644587024,Normal,No Offer Needed,False,Regular Customer,True
6185-TASNN,46.3,46.65333859229545,-0.35333859229545084,Normal,No Offer Needed,False,Regular Customer,False
7925-PNRGI,81.3,80.12176720263093,1.1782327973690627,High Drop,Loyalty Discount Offer,True,Outreach Customer,True
8623-TMRBY,84.2,83.78829435199346,0.41170564800654574,Normal,No Offer Needed,False,Regular Customer,True
1552-CZCLL,20.0,19.97160375645755,0.028396243542449184,Normal,No Offer Needed,False,Regular Customer,True
3038-PQIUY,66.15,65.56639312148602,0.5836068785139901,High Drop,Loyalty Discount Offer,True,Outreach Customer,False
1501-SGHBW,45.85,45.96877917454714,-0.11877917454713582,Normal,No Offer Needed,False,Regular Customer,False
9313-CDOGY,19.6,19.802893733494308,-0.20289373349430662,Normal,No Offer Needed,False,Regular Customer,False
8148-BPLZQ,49.8,49.76814524882549,0.031854751174506646,Normal,No Offer Needed,False,Regular Customer,False
2623-DRYAM,101.75,101.66695849187111,0.08304150812888622,Normal,No Offer Needed,False,Regular Customer,True
9987-LUTYD,55.15,54.929420408914076,0.2205795910859223,Normal,No Offer Needed,False,Regular Customer,False
3208-YPIOE,75.25,75.49774576471565,-0.24774576471564558,Normal,No Offer Needed,False,Regular Customer,False
4488-KQFDT,103.95,103.79140001610192,0.15859998389808538,Normal,No Offer Needed,False,Regular Customer,True
2612-RANWT,100.15,99.82157333970956,0.32842666029044665,Normal,No Offer Needed,False,Regular Customer,True
5693-PIPCS,99.65,99.9831237341962,-0.33312373419619234,Normal,No Offer Needed,False,Regular Customer,True
0491-KAPQG,73.7,73.74337757909672,-0.04337757909671325,Normal,No Offer Needed,False,Regular Customer,False
1925-LFCZZ,50.05,50.14543920780425,-0.09543920780425452,Normal,No Offer Needed,False,Regular Customer,True
8039-EQPIM,60.25,60.433587075777204,-0.18358707577720423,Normal,No Offer Needed,False,Regular Customer,True
6900-PXRMS,105.75,105.3398110645938,0.4101889354061967,Normal,No Offer Needed,False,Regular Customer,True
8707-RMEZH,87.3,87.49252390504546,-0.19252390504546213,Normal,No Offer Needed,False,Regular Customer,True
3346-BRMIS,48.35,48.70315327886833,-0.3531532788683265,Normal,No Offer Needed,False,Regular Customer,False
3209-ZPKFI,54.25,53.80973356169744,0.44026643830255807,High Drop,Loyalty Discount Offer,True,Outreach Customer,False
6479-VDGRK,85.3,84.99162024980849,0.30837975019150576,Normal,No Offer Needed,False,Regular Customer,True
9373-WSLOY,50.0,49.82022383699527,0.17977616300473187,Normal,No Offer Needed,False,Regular Customer,False
2933-FILNV,24.4,24.65841131348312,-0.25841131348312274,Normal,No Offer Needed,False,Regular Customer,False
3569-JFODW,90.95,90.76589437130674,0.18410562869325986,Normal,No Offer Needed,False,Regular Customer,True
9819-FBNSV,72.25,72.12957670283805,0.120423297161949,Normal,No Offer Needed,False,Regular Customer,False
9544-PYPSJ,96.1,95.76136474676441,0.3386352532355801,Normal,No Offer Needed,False,Regular Customer,True
1591-XWLGB,19.85,19.989841313501344,-0.13984131350134277,Normal,No Offer Needed,False,Regular Customer,True
0396-UKGAI,55.3,54.960383963168795,0.33961603683120245,Normal,No Offer Needed,False,Regular Customer,False
3243-ZHOHY,20.1,20.322170694997098,-0.22217069499709652,Normal,No Offer Needed,False,Regular Customer,False
5186-EJEGL,69.5,68.97277264102449,0.5272273589755088,High Drop,Loyalty Discount Offer,True,Outreach Customer,False
7527-QNRUS,25.15,25.264416662376025,-0.11441666237602632,Normal,No Offer Needed,False,Regular Customer,False
9986-BONCE,20.95,21.67664565483513,-0.7266456548351314,Normal,No Offer Needed,False,Regular Customer,False
2722-JMONI,49.55,49.87318204696561,-0.3231820469656128,Normal,No Offer Needed,False,Regular Customer,False
2203-GHNWN,79.65,78.86660703863423,0.7833929613657773,High Drop,Premium Entertainment Bundle,True,Outreach Customer,False
3878-AVSOQ,71.25,71.35471380509506,-0.10471380509505934,Normal,No Offer Needed,False,Regular Customer,False
3258-SYSWS,113.8,113.86717112038609,-0.0671711203860923,Normal,No Offer Needed,False,Regular Customer,True
5296-PSYVW,24.55,24.54173094016867,0.008269059831331305,Normal,No Offer Needed,False,Regular Customer,True
6319-QSUSR,19.7,20.289053271213657,-0.5890532712136576,Normal,No Offer Needed,False,Regular Customer,False
4083-EUGRJ,20.25,20.780286788189006,-0.5302867881890059,Normal,No Offer Needed,False,Regular Customer,False
7579-OOPEC,50.15,50.27318652719748,-0.12318652719748258,Normal,No Offer Needed,False,Regular Customer,False
0512-FLFDW,100.5,100.40287539230427,0.09712460769573283,Normal,No Offer Needed,False,Regular Customer,True
1771-OADNZ,95.9,95.68073471045071,0.21926528954929836,Normal,No Offer Needed,False,Regular Customer,True
0487-CRLZF,74.45,74.40274410135548,0.047255898644522176,Normal,No Offer Needed,False,Regular Customer,False
2107-FBPTK,104.1,103.69510893905311,0.40489106094688054,Normal,No Offer Needed,False,Regular Customer,True
9451-WLYRI,19.05,19.163035866085814,-0.11303586608581284,Normal,No Offer Needed,False,Regular Customer,True
8219-VYBVI,25.0,25.05357356313452,-0.05357356313452044,Normal,No Offer Needed,False,Regular Customer,False
1991-VOPLL,19.05,19.340615482326406,-0.2906154823264053,Normal,No Offer Needed,False,Regular Customer,False
9738-QLWTP,81.9,81.84297077556339,0.05702922443661862,Normal,No Offer Needed,False,Regular Customer,True
1016-DJTSV,69.7,69.90394937392034,-0.20394937392033796,Normal,No Offer Needed,False,Regular Customer,False
9419-IPPBE,90.15,89.88053376898496,0.26946623101504485,Normal,No Offer Needed,False,Regular Customer,True
0174-QRVVY,25.35,25.38955710485153,-0.039557104851528635,Normal,No Offer Needed,False,Regular Customer,True
5699-BNCAS,24.65,24.467455907854024,0.18254409214597445,Normal,No Offer Needed,False,Regular Customer,True
2900-PHPLN,19.55,19.709658772677276,-0.15965877267727535,Normal,No Offer Needed,False,Regular Customer,True
0612-RTZZA,25.25,26.157724542393808,-0.9077245423938081,Normal,No Offer Needed,False,Regular Customer,False
8106-GWQOK,60.0,60.26410903486747,-0.2641090348674666,Normal,No Offer Needed,False,Regular Customer,False
8751-EDEKA,89.9,89.62319798284794,0.27680201715206465,Normal,No Offer Needed,False,Regular Customer,True
6878-GGDWG,19.4,19.542252961777773,-0.1422529617777748,Normal,No Offer Needed,False,Regular Customer,False
4039-PIMHX,49.8,49.437073799839936,0.36292620016006083,Normal,No Offer Needed,False,Regular Customer,False
8450-LUGUK,24.1,24.160460675109217,-0.0604606751092156,Normal,No Offer Needed,False,Regular Customer,False
3604-WLABM,54.25,54.14393743277953,0.10606256722046936,Normal,No Offer Needed,False,Regular Customer,False
0795-GMVQO,109.9,109.87481019374704,0.025189806252967628,Normal,No Offer Needed,False,Regular Customer,True
2259-OUUSZ,35.5,35.949401437838866,-0.44940143783886555,Normal,No Offer Needed,False,Regular Customer,False
1142-IHLOO,87.55,87.85773865863331,-0.30773865863331196,Normal,No Offer Needed,False,Regular Customer,True
6410-LEFEN,45.15,45.543197333789664,-0.39319733378966504,Normal,No Offer Needed,False,Regular Customer,False
4633-MKHYU,88.4,88.08881018744168,0.31118981255832523,Normal,No Offer Needed,False,Regular Customer,True
6257-RJOHI,50.8,50.616854404615545,0.18314559538445252,Normal,No Offer Needed,False,Regular Customer,False
1545-JFUML,99.0,98.94998263039516,0.05001736960484493,Normal,No Offer Needed,False,Regular Customer,True
3194-ORPIK,84.4,84.0806565896303,0.3193434103697115,Normal,No Offer Needed,False,Regular Customer,True
7826-VVKWT,96.55,96.45126649746013,0.09873350253987212,Normal,No Offer Needed,False,Regular Customer,True
1353-GHZOS,59.75,59.6642942224717,0.08570577752829678,Normal,No Offer Needed,False,Regular Customer,False
2587-EKXTS,111.5,111.3443236288033,0.15567637119670508,Normal,No Offer Needed,False,Regular Customer,True
5442-BXVND,24.25,24.140404069711284,0.10959593028871595,Normal,No Offer Needed,False,Regular Customer,False
8816-VXNZD,75.1,75.19674111867356,-0.09674111867356316,Normal,No Offer Needed,False,Regular Customer,False
9378-FXTIZ,70.15,70.21099935498329,-0.060999354983280796,Normal,No Offer Needed,False,Regular Customer,True
1723-HKXJQ,101.75,101.87537923973414,-0.12537923973414422,Normal,No Offer Needed,False,Regular Customer,True
7825-GKXMW,45.8,46.230337334124336,-0.4303373341243386,Normal,No Offer Needed,False,Regular Customer,False
9753-OYLBX,20.5,20.870077809124556,-0.370077809124556,Normal,No Offer Needed,False,Regular Customer,False
2364-UFROM,70.4,70.29029896768729,0.10970103231271366,Normal,No Offer Needed,False,Regular Customer,False
6656-JWRQX,30.55,30.78637407318032,-0.23637407318031833,Normal,No Offer Needed,False,Regular Customer,False
6473-ULUHT,84.9,84.51240130937714,0.3875986906228661,Normal,No Offer Needed,False,Regular Customer,True
1240-KNSEZ,20.1,20.699402246207757,-0.599402246207756,Normal,No Offer Needed,False,Regular Customer,False
0836-SEYLU,40.65,40.79786347195269,-0.14786347195268945,Normal,No Offer Needed,False,Regular Customer,False
4433-JCGCG,101.0,101.01353100542532,-0.013531005425321041,Normal,No Offer Needed,False,Regular Customer,True
3716-BDVDB,69.1,69.46613310307154,-0.36613310307154734,Normal,No Offer Needed,False,Regular Customer,False
7688-AWMDX,54.5,54.46121843746459,0.038781562535412206,Normal,No Offer Needed,False,Regular Customer,True
2842-BCQGE,75.35,75.42167329908416,-0.07167329908416775,Normal,No Offer Needed,False,Regular Customer,False
7244-QWYHG,44.45,44.469215960416314,-0.019215960416310907,Normal,No Offer Needed,False,Regular Customer,False
5899-MQZZL,75.0,74.72356590490192,0.27643409509808237,Normal,No Offer Needed,False,Regular Customer,False
6849-OYAMU,100.0,99.698679274934,0.30132072506600593,Normal,No Offer Needed,False,Regular Customer,True
5312-UXESG,98.05,97.76021199467303,0.2897880053269688,Normal,No Offer Needed,False,Regular Customer,True
9488-HGMJH,71.15,71.417597902813,-0.26759790281299445,Normal,No Offer Needed,False,Regular Customer,False
6038-GCYEC,54.15,54.42708937738656,-0.2770893773865595,Normal,No Offer Needed,False,Regular Customer,False
2150-WLKUW,63.9,63.323564670756554,0.576435329243445,High Drop,Online Security Add-on,True,Outreach Customer,False
7159-FVYPK,69.15,68.23018313104619,0.9198168689538164,High Drop,Loyalty Discount Offer,True,Outreach Customer,False
7032-LMBHI,64.65,64.43045142697545,0.21954857302455366,Normal,No Offer Needed,False,Regular Customer,False
1150-WFARN,108.75,108.991832606273,-0.2418326062729932,Normal,No Offer Needed,False,Regular Customer,True
6088-BXMRG,98.85,98.42575164843875,0.4242483515612463,High Drop,Premium Entertainment Bundle,True,Outreach Customer,True
3144-AUDBS,49.15,49.3045503536337,-0.1545503536337023,Normal,No Offer Needed,False,Regular Customer,False
4821-SJHJV,89.6,89.33418848256312,0.26581151743687315,Normal,No Offer Needed,False,Regular Customer,True
7346-MEDWM,83.25,82.87546809060082,0.374531909399181,Normal,No Offer Needed,False,Regular Customer,True
1137-DGOWI,70.25,69.7470288014158,0.5029711985842056,High Drop,Online Security Add-on,True,Outreach Customer,False
5616-PRTNT,19.4,20.07529206755666,-0.6752920675566614,Normal,No Offer Needed,False,Regular Customer,False
3812-LRZIR,24.5,24.866332494764713,-0.36633249476471264,Normal,No Offer Needed,False,Regular Customer,False
4818-QIUFN,79.15,79.30205285788756,-0.15205285788755418,Normal,No Offer Needed,False,Regular Customer,False
9483-GCPWE,20.1,20.38780991938227,-0.2878099193822692,Normal,No Offer Needed,False,Regular Customer,False
4227-OJHAL,73.0,72.3864377577642,0.6135622422358011,High Drop,Personalized Retention Offer,True,Outreach Customer,True
9220-CXRSC,61.4,61.26461327311894,0.1353867268810589,Normal,No Offer Needed,False,Regular Customer,True
4993-JCRGJ,84.3,83.66163479608761,0.6383652039123859,High Drop,Premium Entertainment Bundle,True,Outreach Customer,True
9537-JALFH,19.9,19.850929338304365,0.04907066169563379,Normal,No Offer Needed,False,Regular Customer,True
6698-OXETB,20.4,20.993408638545088,-0.593408638545089,Normal,No Offer Needed,False,Regular Customer,False
2103-ZRXFN,50.75,50.539974416587064,0.21002558341293565,Normal,No Offer Needed,False,Regular Customer,False
3724-BSCVH,20.45,20.60316802597724,-0.15316802597724077,Normal,No Offer Needed,False,Regular Customer,False
4877-TSOFF,75.75,75.27438258137282,0.47561741862718065,High Drop,Personalized Retention Offer,True,Outreach Customer,True
9209-NWPGU,65.4,65.46077795860222,-0.06077795860221613,Normal,No Offer Needed,False,Regular Customer,False
6961-VCPMC,80.4,80.76572335857574,-0.36572335857573535,Normal,No Offer Needed,False,Regular Customer,True
7306-YDSOI,59.75,59.31204719407967,0.43795280592033237,High Drop,Personalized Retention Offer,True,Outreach Customer,True
5288-AHOUP,78.5,78.80124286270876,-0.30124286270876155,Normal,No Offer Needed,False,Regular Customer,False
6688-UZPWD,102.0,101.71756230668493,0.2824376933150745,Normal,No Offer Needed,False,Regular Customer,True
0655-YDGFJ,48.95,48.756568690073074,0.19343130992692892,Normal,No Offer Needed,False,Regular Customer,False
8468-EHYJA,99.65,99.70549212949216,-0.05549212949215132,Normal,No Offer Needed,False,Regular Customer,True
6823-SIDFQ,18.25,18.86767947273896,-0.6176794727389598,Normal,No Offer Needed,False,Regular Customer,False
1097-FSPVW,54.55,54.52760331972184,0.02239668027815611,Normal,No Offer Needed,False,Regular Customer,False
2839-RFSQE,20.65,21.169202148183775,-0.5192021481837763,Normal,No Offer Needed,False,Regular Customer,False
8328-SKJNO,40.65,40.77002815529269,-0.12002815529269384,Normal,No Offer Needed,False,Regular Customer,False
7010-ZMVBF,20.45,20.401558718515616,0.04844128148438287,Normal,No Offer Needed,False,Regular Customer,False
5201-CBWYG,24.8,24.48116485817281,0.31883514182718997,Normal,No Offer Needed,False,Regular Customer,True
0968-GSIKN,70.8,70.67795296305889,0.12204703694111174,Normal,No Offer Needed,False,Regular Customer,False
1965-DDBWU,89.05,89.29601968482028,-0.2460196848202827,Normal,No Offer Needed,False,Regular Customer,True
9057-SIHCH,96.6,96.61753715883289,-0.017537158832894306,Normal,No Offer Needed,False,Regular Customer,True
6352-GIGGQ,88.8,88.4249614827008,0.37503851729920257,Normal,No Offer Needed,False,Regular Customer,True
3635-QQRQD,20.05,20.478542647283916,-0.42854264728391556,Normal,No Offer Needed,False,Regular Customer,True
6771-XWBDM,104.5,104.34430187503084,0.15569812496916313,Normal,No Offer Needed,False,Regular Customer,True
2897-DOVND,69.8,69.99881835147004,-0.19881835147003812,Normal,No Offer Needed,False,Regular Customer,False
3082-YVEKW,77.15,76.60455091724866,0.5454490827513467,High Drop,Personalized Retention Offer,True,Outreach Customer,False
0191-EQUUH,35.05,35.49414297456678,-0.4441429745667804,Normal,No Offer Needed,False,Regular Customer,False
7134-HBPBS,108.1,108.02960136932609,0.07039863067390684,Normal,No Offer Needed,False,Regular Customer,True
3489-HHPFY,84.05,83.7165799422767,0.33342005772330197,Normal,No Offer Needed,False,Regular Customer,True
2926-JEJJC,20.2,20.720502757758236,-0.5205027577582371,Normal,No Offer Needed,False,Regular Customer,False
8601-QACRS,50.6,50.42916061360418,0.1708393863958193,Normal,No Offer Needed,False,Regular Customer,False
4950-BDEUX,49.2,49.54096035500681,-0.340960355006807,Normal,No Offer Needed,False,Regular Customer,False
5789-LDFXO,24.6,25.063623512700143,-0.463623512700142,Normal,No Offer Needed,False,Regular Customer,False
0508-OOLTO,71.65,71.51376971274401,0.13623028725599795,Normal,No Offer Needed,False,Regular Customer,False
2984-TBYKU,104.9,105.01955936932123,-0.11955936932122313,Normal,No Offer Needed,False,Regular Customer,True
9822-WMWVG,106.5,105.98816927576293,0.5118307242370719,High Drop,Premium Entertainment Bundle,True,Outreach Customer,True
2391-SOORI,49.35,49.78970180853466,-0.43970180853465735,Normal,No Offer Needed,False,Regular Customer,False
9040-KZVWO,75.5,75.37869059382605,0.1213094061739497,Normal,No Offer Needed,False,Regular Customer,False
2645-QTLMB,94.25,94.34140847484707,-0.09140847484707137,Normal,No Offer Needed,False,Regular Customer,True
4806-HIPDW,68.95,69.10575682805309,-0.15575682805308588,Normal,No Offer Needed,False,Regular Customer,False
1548-ARAGG,58.5,57.622639803777204,0.8773601962227957,High Drop,Loyalty Discount Offer,True,Outreach Customer,False
6339-RZCBJ,78.9,78.95574878250483,-0.05574878250482129,Normal,No Offer Needed,False,Regular Customer,False
4424-TKOPW,93.85,93.97807620579617,-0.12807620579617662,Normal,No Offer Needed,False,Regular Customer,True
4415-WNGVR,79.2,78.95942195019846,0.24057804980154174,Normal,No Offer Needed,False,Regular Customer,False
2522-AHJXR,109.45,109.25279476042078,0.19720523957921898,Normal,No Offer Needed,False,Regular Customer,True
0412-UCCNP,59.2,59.292276703897976,-0.09227670389797282,Normal,No Offer Needed,False,Regular Customer,True
1816-FLZDK,29.15,29.48389347248796,-0.3338934724879614,Normal,No Offer Needed,False,Regular Customer,False
7096-UCLNH,20.05,20.508825616828464,-0.458825616828463,Normal,No Offer Needed,False,Regular Customer,False
8443-ZRDBZ,76.05,76.22851776898158,-0.17851776898157823,Normal,No Offer Needed,False,Regular Customer,False
9136-ALYBR,24.45,25.0359049301529,-0.5859049301528998,Normal,No Offer Needed,False,Regular Customer,False
4615-PIVVU,66.5,66.700069096464,-0.20006909646400572,Normal,No Offer Needed,False,Regular Customer,False
8885-QSQBX,49.55,49.69733034096276,-0.14733034096276043,Normal,No Offer Needed,False,Regular Customer,False
7479-NITWS,89.35,89.2042867006995,0.14571329930049615,Normal,No Offer Needed,False,Regular Customer,True
8617-ENBDS,73.6,73.60020241674577,-0.00020241674577903268,Normal,No Offer Needed,False,Regular Customer,False
9385-NXKDA,82.65,82.53783660383277,0.11216339616723303,Normal,No Offer Needed,False,Regular Customer,True
0430-IHCDJ,49.0,49.108385441664986,-0.10838544166498565,Normal,No Offer Needed,False,Regular Customer,False
2959-MJHIC,80.35,80.43390279388109,-0.08390279388109434,Normal,No Offer Needed,False,Regular Customer,True
6674-KVJHG,25.2,25.6981245303787,-0.49812453037869986,Normal,No Offer Needed,False,Regular Customer,False
1814-DKOLC,25.45,25.607093035906114,-0.15709303590611512,Normal,No Offer Needed,False,Regular Customer,False
4201-JMNGR,55.8,55.9886160663334,-0.18861606633340244,Normal,No Offer Needed,False,Regular Customer,False
9351-HXDMR,110.9,111.30280073087255,-0.4028007308725421,Normal,No Offer Needed,False,Regular Customer,True
3537-HPKQT,77.75,77.4579528453265,0.2920471546734973,Normal,No Offer Needed,False,Regular Customer,True
2129-ALKBS,26.2,26.151960170244585,0.048039829755413876,Normal,No Offer Needed,False,Regular Customer,False
5821-MMEIL,19.9,20.002002417145288,-0.10200241714528957,Normal,No Offer Needed,False,Regular Customer,True
5960-WPXQM,79.05,79.27049421159896,-0.220494211598961,Normal,No Offer Needed,False,Regular Customer,False
0684-AOSIH,95.0,95.17860379657027,-0.1786037965702718,Normal,No Offer Needed,False,Regular Customer,True
8260-NGFNY,25.2,25.71530962634377,-0.5153096263437718,Normal,No Offer Needed,False,Regular Customer,False
1309-XGFSN,80.85,80.31845249847966,0.5315475015203361,High Drop,Online Security Add-on,True,Outreach Customer,True
1866-RZZQS,98.4,98.53663336526061,-0.13663336526060732,Normal,No Offer Needed,False,Regular Customer,True
6968-URWQU,56.35,55.89069893271178,0.45930106728822295,High Drop,Online Security Add-on,True,Outreach Customer,False
4742-TXUEX,19.3,19.409175400093954,-0.1091754000939531,Normal,No Offer Needed,False,Regular Customer,False
9631-XEYKE,50.4,50.412039028542985,-0.01203902854298633,Normal,No Offer Needed,False,Regular Customer,False
8631-NBHFZ,79.4,79.18644691983023,0.21355308016977403,Normal,No Offer Needed,False,Regular Customer,True
1335-MXCSE,55.25,55.104691651056335,0.14530834894366507,Normal,No Offer Needed,False,Regular Customer,True
8873-TMKGR,19.1,19.267063921125008,-0.16706392112500623,Normal,No Offer Needed,False,Regular Customer,False
8800-JOOCF,84.05,83.76503068272936,0.2849693172706367,Normal,No Offer Needed,False,Regular Customer,True
1469-LBJQJ,105.2,104.91661531945525,0.2833846805447564,Normal,No Offer Needed,False,Regular Customer,True
4958-XCBDQ,101.4,101.45243002837296,-0.052430028372953075,Normal,No Offer Needed,False,Regular Customer,True
8337-UPOAQ,89.8,89.71973271768658,0.08026728231341451,Normal,No Offer Needed,False,Regular Customer,True
0064-YIJGF,75.75,75.37362409642088,0.37637590357911677,Normal,No Offer Needed,False,Regular Customer,False
2386-OWURY,95.3,95.56819207650462,-0.2681920765046186,Normal,No Offer Needed,False,Regular Customer,True
1725-IQNIY,109.75,109.91941207646862,-0.16941207646861756,Normal,No Offer Needed,False,Regular Customer,True
0310-VQXAM,19.85,20.22216885029506,-0.37216885029505775,Normal,No Offer Needed,False,Regular Customer,False
6598-RFFVI,19.3,20.359533369842758,-1.0595333698427574,Normal,No Offer Needed,False,Regular Customer,False
3453-RTHJQ,69.1,69.30579893234578,-0.20579893234578606,Normal,No Offer Needed,False,Regular Customer,False
6712-OAWRH,91.25,91.54042847518473,-0.2904284751847257,Normal,No Offer Needed,False,Regular Customer,True
6278-FEPBZ,20.25,20.535367351043877,-0.28536735104387745,Normal,No Offer Needed,False,Regular Customer,False
4280-DLSHD,54.75,54.07507115914342,0.6749288408565803,High Drop,Loyalty Discount Offer,True,Outreach Customer,False
1508-DFXCU,81.45,81.49541436698077,-0.04541436698076495,Normal,No Offer Needed,False,Regular Customer,True
8614-VGMMV,49.1,49.26991950246409,-0.16991950246409004,Normal,No Offer Needed,False,Regular Customer,False
7868-BGSZA,80.2,80.05670568229317,0.14329431770683243,Normal,No Offer Needed,False,Regular Customer,True
2800-QQUSO,100.3,100.38039951700196,-0.08039951700196468,Normal,No Offer Needed,False,Regular Customer,True
2930-UOTMB,65.25,65.16146130396473,0.08853869603527187,Normal,No Offer Needed,False,Regular Customer,False
7973-DZRKH,90.95,90.97036811340607,-0.02036811340606448,Normal,No Offer Needed,False,Regular Customer,True
5914-DVBWJ,85.45,85.25013807168393,0.19986192831606786,Normal,No Offer Needed,False,Regular Customer,True
7698-YFGEZ,20.0,20.459287279544448,-0.4592872795444478,Normal,No Offer Needed,False,Regular Customer,False
2533-QVMSK,94.1,94.18745056465445,-0.08745056465446055,Normal,No Offer Needed,False,Regular Customer,True
9773-PEQBZ,79.85,79.68027439760232,0.1697256023976763,Normal,No Offer Needed,False,Regular Customer,False
8644-XLFBW,71.65,71.99757411891316,-0.34757411891315826,Normal,No Offer Needed,False,Regular Customer,False
0650-BWOZN,73.55,73.46629787796675,0.08370212203324456,Normal,No Offer Needed,False,Regular Customer,False
8625-AZYZY,104.65,104.32254594159032,0.32745405840968544,Normal,No Offer Needed,False,Regular Customer,True
7785-RDVIG,19.3,19.427454647180102,-0.1274546471801017,Normal,No Offer Needed,False,Regular Customer,False
9602-WCXPI,20.15,20.51002825916894,-0.3600282591689421,Normal,No Offer Needed,False,Regular Customer,False
2903-YYTBW,44.55,44.683860328691644,-0.13386032869164666,Normal,No Offer Needed,False,Regular Customer,False
3620-MWJNE,54.45,54.30899624532358,0.14100375467642579,Normal,No Offer Needed,False,Regular Customer,False
8573-JGCZW,19.65,20.167514086246683,-0.5175140862466847,Normal,No Offer Needed,False,Regular Customer,False
6837-HAEVO,105.0,104.97659140598225,0.023408594017752193,Normal,No Offer Needed,False,Regular Customer,True
6701-YVNQG,88.7,88.62937587606697,0.07062412393302964,Normal,No Offer Needed,False,Regular Customer,True
9306-CPCBC,74.25,74.35303762294485,-0.10303762294485352,Normal,No Offer Needed,False,Regular Customer,False
